LeadTime,Adults,Children,PreviousCancellations,PreviousBookingsNotCanceled,DaysInWaitingList,TotalNights,HasBabies,HasMeals,HasParking,CustomerType_Transient,CustomerType_Transient-Party,DistributionChannel_Direct,DistributionChannel_TA/TO,StayType_Weekend,StayType_Mixed,DepositType_Non Refund,DepositType_Refundable,IsCanceled
14,2,0,0,0,0,3,0,1,0,True,False,False,True,False,False,False,False,0
2,1,0,0,0,0,1,0,1,0,False,True,False,True,False,False,False,False,1
2,2,0,0,0,0,3,0,1,0,True,False,False,True,False,False,False,False,1
74,3,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
93,2,0,0,0,0,4,0,1,0,True,False,False,True,False,False,False,False,0
68,2,0,0,0,0,10,0,1,0,True,False,False,True,False,True,False,False,0
5,1,0,0,0,0,4,0,1,0,False,True,False,False,False,True,False,False,0
279,2,0,0,0,0,7,0,1,0,False,False,False,True,False,True,False,False,1
6,1,0,0,4,0,1,0,1,0,True,False,False,False,False,False,False,False,0
6,2,0,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,0
0,1,0,1,8,0,1,0,1,0,True,False,False,False,False,False,False,False,0
211,2,0,0,0,0,5,0,1,0,True,False,False,True,False,True,False,False,1
231,2,0,0,0,0,6,0,1,1,True,False,False,True,False,True,False,False,0
219,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,1
6,2,0,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,0
0,2,0,0,0,0,1,0,1,1,True,False,True,False,False,False,False,False,0
30,2,0,0,0,0,4,0,1,0,True,False,False,True,False,False,False,False,1
173,2,0,0,0,0,5,0,1,0,True,False,False,True,False,True,False,False,1
10,2,0,0,0,0,1,0,1,1,True,False,True,False,False,False,False,False,0
55,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,1
13,2,0,0,0,0,4,0,1,1,True,False,False,True,False,True,False,False,0
63,2,1,0,0,0,7,0,1,0,True,False,True,False,False,True,False,False,0
55,2,0,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,0
40,1,0,0,0,0,3,0,0,0,False,True,True,False,False,True,False,False,0
0,1,0,0,1,0,1,0,1,0,True,False,False,True,False,False,False,False,0
1,1,0,0,0,0,1,0,1,0,True,False,False,True,False,False,False,False,0
61,2,0,0,0,0,4,0,1,0,False,False,False,True,False,False,False,False,1
17,2,0,0,0,0,2,0,1,1,True,False,False,True,False,False,False,False,0
0,2,0,0,0,0,0,0,1,0,False,True,True,False,False,True,False,False,0
157,3,1,0,0,0,5,0,1,1,True,False,False,True,False,True,False,False,0
257,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,1
9,1,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,0
58,1,0,0,0,0,5,0,1,0,True,False,False,True,False,True,False,False,0
8,2,0,0,0,0,5,0,1,1,True,False,False,True,False,True,False,False,0
239,1,0,0,0,0,2,0,1,0,False,True,False,True,False,True,False,False,0
18,2,0,0,1,0,1,0,1,0,True,False,True,False,False,False,False,False,0
63,2,0,0,0,0,2,0,1,0,True,False,False,True,True,False,False,False,0
30,2,0,0,0,0,6,0,1,0,False,True,False,False,False,True,False,False,0
6,2,0,0,0,0,4,0,1,0,True,False,True,False,False,True,False,False,0
94,1,0,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,0
110,2,0,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,1
0,1,0,0,0,0,1,0,1,1,True,False,False,False,False,False,False,False,0
16,2,0,0,0,0,2,0,1,1,True,False,False,True,True,False,False,False,0
19,2,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,0
8,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,1
143,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,1
18,2,0,0,0,0,0,0,1,0,True,False,False,True,False,True,False,False,0
363,2,0,0,0,0,6,0,1,0,False,True,False,False,False,True,False,False,0
17,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
58,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
77,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
230,2,0,0,0,0,10,0,1,0,True,False,False,True,False,True,False,False,1
214,2,0,0,0,0,42,0,1,0,True,False,False,True,False,True,False,False,0
270,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,0
23,2,0,0,0,0,5,0,1,0,True,False,False,True,False,True,False,False,0
0,1,0,0,0,0,1,0,1,0,True,False,True,False,True,False,False,False,0
100,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,1
46,1,0,0,0,0,5,0,1,0,False,True,False,True,False,True,False,False,0
61,3,0,0,0,0,7,0,1,1,True,False,False,True,False,True,False,False,0
36,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,0
190,3,0,0,0,0,11,0,1,0,True,False,False,True,False,True,False,False,1
93,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,1
17,2,0,0,0,0,1,0,1,0,False,True,False,True,True,False,False,False,0
337,2,0,0,0,0,10,0,1,0,True,False,False,True,False,True,False,False,1
0,1,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,0
116,3,0,0,0,0,3,0,1,0,True,False,False,True,False,False,False,False,0
4,2,1,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
136,2,0,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,0
109,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
9,2,0,0,0,0,1,0,1,1,False,True,False,True,True,False,False,True,0
24,2,0,0,0,0,5,0,1,0,True,False,False,True,False,True,False,False,1
17,2,0,0,0,0,3,0,1,0,False,True,False,True,False,True,False,False,0
197,2,0,0,0,0,2,0,1,0,False,True,False,True,False,True,False,False,1
106,3,0,0,0,0,6,0,1,0,False,False,False,True,False,True,False,False,0
213,2,0,0,0,0,7,0,1,0,False,False,False,True,False,True,False,False,0
140,2,1,0,0,0,2,0,1,0,True,False,False,True,False,True,False,False,1
204,2,0,0,0,0,21,0,1,0,True,False,True,False,False,True,False,False,0
53,2,0,0,0,0,7,1,1,0,True,False,False,True,False,True,False,False,0
48,2,0,0,0,0,7,0,1,0,False,False,False,True,False,True,False,False,0
187,2,1,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
18,2,1,0,0,0,2,0,1,0,True,False,False,True,True,False,False,False,0
0,2,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,0
48,2,0,0,0,0,10,0,1,0,True,False,False,False,False,True,False,False,1
141,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
0,2,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,0
123,2,0,0,0,0,6,1,1,0,True,False,False,True,False,True,False,False,0
11,2,0,0,0,0,3,0,1,1,True,False,False,True,False,False,False,False,0
230,2,0,0,0,0,7,0,1,0,False,False,False,True,False,True,False,False,0
7,2,0,0,0,0,1,0,1,1,True,False,False,True,False,False,False,False,0
41,2,0,0,0,0,2,0,1,0,True,False,False,True,False,True,False,False,0
235,2,0,0,0,0,14,0,1,0,True,False,False,True,False,True,False,False,0
97,2,0,0,0,0,7,0,1,0,False,False,False,True,False,True,False,False,0
77,2,1,0,0,0,10,0,1,0,True,False,False,True,False,True,False,False,1
54,2,0,0,0,0,1,0,1,1,True,False,False,True,False,False,False,False,0
7,2,0,0,0,0,4,0,1,0,True,False,True,False,False,True,False,False,0
24,1,0,0,0,0,12,0,1,0,False,True,False,False,False,True,False,False,0
66,1,0,0,0,0,2,0,1,0,False,True,False,True,False,True,False,False,0
3,1,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,0
81,2,0,0,0,0,2,0,1,0,True,False,False,True,False,False,False,False,0
163,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
21,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
137,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
21,2,0,0,0,0,2,0,1,0,True,False,True,False,False,False,False,False,0
69,2,0,0,0,0,6,0,1,0,True,False,False,True,False,True,False,False,1
21,2,0,0,0,0,2,0,1,0,True,False,True,False,False,False,False,False,1
60,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,1
19,2,0,0,0,0,1,0,1,0,True,False,False,True,False,False,False,False,0
8,2,0,0,0,0,2,0,1,0,True,False,True,False,False,True,False,False,1
32,2,0,0,0,0,1,0,1,0,False,True,False,True,False,False,False,False,0
8,2,2,0,0,0,1,0,1,0,True,False,True,False,True,False,False,False,1
236,2,0,0,0,0,3,0,1,1,False,True,False,True,False,False,False,False,0
73,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,1
4,1,0,0,0,0,1,0,1,0,True,False,False,True,True,False,False,False,0
174,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,1
2,2,2,0,0,0,6,0,1,0,True,False,False,True,False,True,False,False,0
56,1,0,0,0,0,7,0,1,0,False,False,False,True,False,True,False,False,0
2,2,0,0,0,0,1,0,1,0,True,False,False,True,False,False,False,False,0
190,2,0,0,0,0,14,0,1,0,True,False,False,True,False,True,False,False,1
27,3,1,0,0,0,4,0,1,1,True,False,True,False,False,True,False,False,0
140,2,0,0,0,0,9,0,1,0,True,False,False,True,False,True,False,False,1
2,2,0,0,2,0,2,0,1,1,True,False,True,False,False,False,False,False,0
30,2,0,0,0,0,4,0,1,1,True,False,False,True,False,True,False,False,0
179,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,1
32,2,0,0,0,0,5,0,1,0,True,False,False,True,False,True,False,False,1
106,2,0,0,0,0,2,0,1,0,True,False,False,True,False,True,False,False,1
3,1,0,0,2,0,2,0,1,0,False,True,False,False,False,True,False,False,0
87,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,0
21,2,0,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,0
0,2,0,0,0,0,2,0,1,0,False,True,False,True,True,False,False,False,0
20,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,0
286,1,0,0,0,0,7,0,1,0,False,False,False,True,False,True,False,False,0
32,2,0,0,0,0,2,0,1,0,True,False,False,True,False,False,False,False,0
107,2,0,0,0,0,8,0,1,0,True,False,True,False,False,True,False,False,1
10,1,1,0,0,0,2,0,1,0,True,False,False,True,False,True,False,False,0
19,2,1,0,2,0,5,0,1,1,True,False,False,True,False,True,False,False,0
36,1,0,0,0,0,8,0,1,0,False,True,False,False,False,True,False,False,0
40,2,1,0,0,0,7,0,1,0,False,True,False,True,False,True,False,False,0
15,2,0,0,0,0,1,0,1,1,True,False,False,True,False,False,False,False,0
87,1,0,0,0,0,7,0,1,0,True,False,False,True,False,True,True,False,1
364,2,0,0,0,0,5,0,1,0,False,True,False,False,False,True,False,False,0
34,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,0
128,2,0,0,0,0,1,0,1,0,False,True,True,False,False,False,False,False,0
0,1,0,0,4,0,1,0,1,0,True,False,False,False,False,False,False,False,0
143,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
3,2,0,0,0,0,2,0,1,1,True,False,False,True,False,False,False,False,0
74,2,0,0,0,0,2,0,1,0,False,True,False,False,False,True,False,False,0
13,2,0,0,0,0,1,0,1,0,False,True,False,True,True,False,False,False,0
38,2,0,0,0,0,2,0,1,1,True,False,False,True,True,False,False,False,0
102,2,0,0,0,0,5,0,1,1,True,False,False,True,False,True,False,False,0
111,2,0,0,0,0,9,0,1,0,False,False,False,True,False,True,False,False,0
2,2,0,0,0,0,1,0,1,1,True,False,True,False,False,False,False,False,0
0,1,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,0
91,2,1,0,0,0,4,0,1,1,True,False,False,True,False,True,False,False,0
66,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
0,2,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,0
18,2,0,0,0,0,2,0,1,1,True,False,True,False,False,False,False,False,0
37,2,0,0,0,0,6,0,1,0,True,False,False,True,False,True,False,False,0
307,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,1
76,2,0,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,1
59,2,2,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,1
0,1,0,0,5,0,4,0,1,1,True,False,True,False,False,True,False,False,0
79,3,2,0,0,0,13,0,1,1,True,False,True,False,False,True,False,False,0
45,2,0,0,0,0,7,0,1,0,False,False,False,True,False,True,False,False,0
70,1,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
9,2,0,0,2,0,3,0,1,1,True,False,False,False,False,True,False,False,0
76,2,0,0,0,0,4,0,1,0,True,False,False,True,False,False,False,False,1
0,2,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,0
239,2,0,0,0,0,5,0,1,0,True,False,True,False,False,True,False,False,1
94,2,0,0,0,0,2,0,1,0,True,False,False,True,False,False,False,False,1
170,2,0,0,0,0,0,0,1,0,True,False,False,True,False,True,False,False,0
40,2,0,0,0,0,5,0,1,0,True,False,False,True,False,False,False,False,1
57,3,0,0,0,0,2,0,1,0,False,True,True,False,False,False,False,False,0
59,2,0,0,0,0,3,0,1,0,True,False,False,True,False,False,False,False,1
1,2,0,0,1,0,1,0,1,0,True,False,False,True,False,False,False,False,0
35,2,0,0,0,0,4,0,1,0,True,False,False,True,False,False,False,False,0
3,2,2,0,0,0,1,0,1,1,True,False,False,True,False,False,False,False,0
34,2,1,1,0,0,7,0,1,0,True,False,True,False,False,True,False,False,1
0,2,0,0,0,0,1,0,1,1,True,False,True,False,True,False,False,False,0
42,2,1,0,0,0,4,0,1,1,True,False,False,True,False,True,False,False,0
129,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,0
151,2,0,0,0,0,5,0,1,0,True,False,False,True,False,True,False,False,0
5,1,0,0,0,0,5,0,1,0,False,True,True,False,False,True,False,False,0
2,1,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,0
69,2,0,0,0,0,5,0,1,0,False,True,False,True,False,True,False,False,1
201,2,2,0,0,0,8,0,1,0,False,True,False,True,False,True,False,False,0
2,2,0,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,0
101,2,0,0,0,0,7,0,1,0,False,False,False,True,False,True,False,False,0
8,3,0,0,0,0,3,0,0,0,False,True,False,True,False,True,False,False,0
1,2,0,0,0,0,1,0,1,0,True,False,False,True,False,False,False,False,0
0,2,0,0,0,0,1,0,1,0,True,False,False,True,True,False,False,False,1
155,2,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,0
6,1,0,0,0,0,1,0,1,0,True,False,False,False,False,False,False,False,0
191,2,0,0,0,0,8,0,0,1,True,False,False,True,False,True,False,False,0
115,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
74,3,0,0,0,0,5,0,1,0,False,True,True,False,False,True,False,False,0
35,1,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,0
86,2,0,0,0,0,7,0,1,0,False,False,False,True,False,True,False,False,0
95,2,2,0,0,0,5,0,1,0,True,False,False,True,False,True,False,False,1
65,3,1,0,0,0,5,0,1,0,True,False,False,True,False,True,False,False,1
30,2,0,0,0,0,7,0,1,1,True,False,False,True,False,True,False,False,0
0,3,0,0,0,0,1,0,1,0,True,False,False,True,False,False,False,False,1
0,1,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,0
211,1,2,0,0,0,2,0,1,0,True,False,False,True,False,True,False,False,0
194,1,0,0,0,50,18,0,1,0,False,True,False,True,False,True,False,False,1
5,2,0,0,0,0,8,0,1,0,True,False,False,True,False,True,False,False,0
25,2,0,0,0,0,6,0,1,0,True,False,False,True,False,True,False,False,0
0,2,0,0,0,0,2,0,1,0,True,False,True,False,False,False,False,False,0
75,2,0,0,0,0,4,0,1,0,False,True,False,True,False,True,False,False,0
100,2,2,0,0,0,4,0,1,1,True,False,True,False,False,True,False,False,0
348,2,0,0,0,0,14,0,1,0,False,False,False,True,False,True,False,False,0
94,2,0,0,0,0,5,0,1,0,False,True,False,False,False,True,False,False,1
1,2,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,0
119,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
1,1,0,0,17,0,1,0,1,0,True,False,False,False,False,False,False,False,0
92,2,0,0,0,0,9,0,1,1,True,False,False,True,False,True,False,False,0
143,2,0,0,0,0,9,0,1,0,True,False,False,True,False,True,False,False,0
225,1,0,0,0,0,3,0,1,0,False,True,True,False,False,False,False,False,0
53,2,0,0,0,0,9,0,1,0,True,False,False,True,False,True,False,False,1
31,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,1
127,3,1,0,0,0,6,0,1,1,True,False,False,True,False,True,False,False,0
93,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,1
53,2,0,0,0,0,2,0,1,0,True,False,True,False,False,True,False,False,1
44,2,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,1
1,2,0,0,0,0,2,0,1,0,True,False,False,True,False,False,False,False,0
13,2,0,0,0,0,3,0,1,1,True,False,False,True,False,True,False,False,0
37,2,0,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,0
1,1,0,0,0,0,1,0,1,0,True,False,False,True,False,False,False,False,1
0,1,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
4,1,0,0,0,0,1,0,1,0,True,False,False,True,True,False,False,False,0
110,2,0,0,0,0,7,0,1,0,False,False,False,True,False,True,False,False,0
3,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,0
61,2,1,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
12,3,0,0,0,0,5,0,1,0,True,False,True,False,False,True,False,False,0
162,2,1,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,1
103,1,0,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,0
195,2,0,0,0,0,7,0,1,1,True,False,False,True,False,True,False,False,0
257,2,0,0,3,0,3,0,1,1,True,False,True,False,False,True,False,False,0
166,2,0,24,0,0,2,0,1,0,True,False,False,True,False,False,True,False,1
234,3,0,0,0,0,7,0,1,1,True,False,True,False,False,True,False,False,0
60,2,1,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,1
47,1,0,0,0,0,4,0,1,0,True,False,False,True,False,False,False,False,0
26,2,0,0,0,0,1,0,1,0,True,False,False,True,False,False,False,False,0
196,2,1,0,0,0,7,0,1,0,True,False,True,False,False,True,False,False,1
28,2,0,0,0,0,5,0,1,0,True,False,False,True,False,True,False,False,0
0,2,0,0,0,0,1,0,1,1,True,False,True,False,False,False,False,False,0
0,2,0,0,0,0,1,0,1,0,True,False,False,True,False,False,False,False,0
201,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,1
163,2,0,0,0,0,7,0,1,0,True,False,True,False,False,True,False,False,0
258,2,2,0,0,0,12,0,1,0,True,False,False,True,False,True,False,False,1
308,2,1,0,0,0,6,1,1,1,True,False,True,False,False,True,False,False,0
0,2,1,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,0
39,2,2,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
0,2,0,0,0,0,0,0,1,0,True,False,False,True,False,True,False,False,0
10,3,1,0,0,0,4,0,1,0,True,False,False,True,False,False,False,False,0
159,2,0,0,0,0,9,1,1,0,False,True,False,True,False,True,False,False,1
0,1,0,0,2,0,4,0,1,0,True,False,False,False,False,True,False,False,0
76,2,0,0,0,0,6,0,1,0,True,False,False,True,False,True,False,False,1
288,2,2,0,0,0,9,0,1,0,True,False,False,True,False,True,False,False,1
19,2,0,0,0,0,4,0,1,0,True,False,False,True,False,False,False,False,0
178,2,0,0,0,0,1,0,1,0,True,False,False,True,False,False,False,False,0
28,1,2,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,1
25,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
0,1,0,1,26,0,1,0,1,0,True,False,False,False,False,False,False,False,0
32,2,0,0,0,0,5,0,1,0,True,False,False,True,False,True,False,False,1
29,3,0,0,0,0,8,0,1,0,True,False,False,True,False,True,False,False,0
0,2,0,0,0,0,2,0,1,0,True,False,True,False,False,False,False,False,0
89,2,0,0,0,0,9,0,1,0,True,False,True,False,False,True,False,False,0
8,2,0,0,0,0,2,0,1,0,True,False,False,True,True,False,False,False,0
110,2,0,0,0,0,1,0,1,0,True,False,False,True,False,False,False,False,0
45,2,0,0,0,0,4,0,1,1,True,False,True,False,False,True,False,False,0
1,2,0,0,0,0,1,0,1,0,True,False,False,True,False,False,False,False,0
0,2,0,0,0,0,1,0,1,0,True,False,False,True,False,False,False,False,0
31,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
3,1,0,0,0,0,2,0,1,1,True,False,False,False,False,True,False,False,0
195,2,0,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,1
74,2,0,0,0,0,6,0,1,0,True,False,False,True,False,True,False,False,0
1,1,0,0,0,0,1,0,1,1,True,False,False,False,False,False,False,False,0
108,2,0,0,0,0,4,0,1,0,False,True,False,False,False,True,False,False,1
1,2,0,0,0,0,6,0,1,0,False,False,False,True,False,True,False,False,0
173,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,1
180,2,2,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,0
155,1,0,0,0,0,1,0,1,1,True,False,True,False,False,False,False,False,0
122,3,1,0,0,0,6,0,1,0,True,False,False,True,False,True,False,False,0
8,2,0,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,0
0,2,0,0,0,0,1,0,1,1,True,False,True,False,True,False,False,False,0
19,2,0,0,0,0,1,0,1,0,True,False,False,True,False,False,False,False,1
17,2,0,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,0
28,1,0,0,0,0,2,0,1,0,True,False,False,True,False,False,False,False,1
0,2,0,0,0,0,1,0,1,1,True,False,True,False,False,False,False,False,0
1,2,0,0,0,0,1,0,1,0,True,False,False,False,False,False,False,False,1
275,2,1,0,0,0,7,0,1,0,False,True,True,False,False,True,False,False,0
0,2,0,0,0,0,1,0,1,0,True,False,False,True,False,False,False,False,0
200,1,0,0,0,0,7,0,1,0,False,True,False,True,False,True,False,False,0
0,1,0,0,0,0,1,0,1,0,True,False,True,False,True,False,False,False,0
0,1,0,0,0,0,6,0,1,0,True,False,False,True,False,True,False,False,0
210,2,0,0,0,0,28,0,1,0,True,False,False,True,False,True,False,False,1
43,2,0,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,0
22,2,0,0,0,0,6,0,1,0,True,False,False,True,False,True,False,False,1
263,2,0,0,0,0,10,0,1,0,True,False,False,True,False,True,False,False,0
0,2,0,0,0,0,2,0,1,1,True,False,False,True,False,False,False,False,0
0,1,0,0,0,0,2,0,1,0,True,False,True,False,False,True,False,False,0
42,2,0,0,0,0,4,0,1,1,True,False,False,True,False,True,False,False,0
172,2,2,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,1
247,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,1
21,1,0,0,0,0,2,0,1,0,True,False,False,True,False,False,False,False,0
311,2,0,0,0,0,7,0,1,0,False,False,False,True,False,True,False,False,0
4,1,0,0,0,0,3,0,0,0,False,True,True,False,False,True,False,False,0
27,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,0
0,2,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,0
38,1,2,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
186,2,0,0,0,0,5,0,1,0,True,False,False,True,False,True,False,False,0
5,2,0,0,0,0,2,0,1,0,True,False,False,True,False,False,False,False,0
6,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
26,1,0,1,8,0,1,0,1,0,True,False,False,False,True,False,False,False,0
44,2,0,0,0,0,4,0,1,0,False,True,True,False,False,False,False,False,0
2,1,0,1,8,0,1,0,1,0,True,False,False,False,False,False,False,False,0
56,2,1,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
48,2,0,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,0
123,2,0,0,0,0,4,0,1,1,True,False,False,True,False,True,False,False,0
158,2,0,0,0,0,2,0,1,0,True,False,False,True,False,False,False,False,0
16,2,1,0,0,0,3,0,1,0,True,False,True,False,False,False,False,False,1
101,2,2,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,0
29,2,0,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,0
81,2,1,0,0,0,7,0,1,0,True,False,True,False,False,True,False,False,0
56,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,0
172,2,0,0,0,0,5,0,1,0,True,False,True,False,False,True,False,False,0
38,2,0,0,0,0,6,0,1,0,True,False,False,True,False,True,False,False,1
4,2,0,0,0,0,1,0,1,1,True,False,False,True,False,False,False,False,0
146,2,0,0,0,0,2,0,1,0,False,True,False,True,False,False,False,False,0
0,1,0,1,16,0,1,0,1,0,True,False,False,False,False,False,False,False,0
167,3,0,0,0,0,7,0,1,0,True,False,True,False,False,True,False,False,0
120,2,0,0,0,0,4,0,1,0,True,False,False,True,False,True,False,False,0
46,1,0,0,0,0,1,0,1,0,True,False,False,True,False,False,False,False,0
103,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,0
52,2,0,0,0,0,7,0,1,0,True,False,True,False,False,True,False,False,0
194,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
39,2,0,0,0,0,1,0,1,0,True,False,False,True,False,False,False,False,0
0,3,0,0,0,0,1,0,1,1,True,False,True,False,False,False,False,False,0
0,2,0,0,0,0,4,0,1,1,True,False,False,True,False,True,False,False,0
277,2,0,0,0,0,4,0,0,0,True,False,False,True,False,True,True,False,1
8,1,0,0,0,0,1,0,1,1,True,False,False,True,False,False,False,False,0
354,2,0,0,0,0,14,0,1,0,False,False,False,True,False,True,False,False,0
110,2,0,0,0,0,5,0,1,0,True,False,False,True,False,False,False,False,0
124,3,0,0,0,0,3,0,1,1,True,False,False,True,False,True,False,False,0
26,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
0,1,0,0,0,0,1,0,1,0,True,False,True,False,True,False,False,False,0
22,3,0,0,1,0,1,0,1,0,True,False,False,False,False,False,False,False,0
47,2,0,0,0,0,3,0,1,0,False,False,False,True,False,False,False,False,0
36,2,2,0,0,0,6,0,1,1,True,False,False,True,False,True,False,False,0
21,2,0,0,0,0,3,0,1,0,False,True,False,False,False,False,False,False,0
108,2,0,0,0,0,3,0,1,0,True,False,False,True,False,True,False,False,1
208,2,0,0,0,0,7,0,1,0,False,True,True,False,False,True,True,False,1
224,2,0,0,0,0,3,0,1,0,False,True,False,True,False,True,False,False,0
230,2,0,0,0,0,5,0,1,0,True,False,True,False,False,True,False,False,0
2,2,0,0,0,0,2,0,1,1,True,False,False,True,True,False,False,False,0
142,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
231,1,0,0,0,0,7,0,1,0,False,True,True,False,False,True,False,False,0
80,2,0,0,0,0,6,0,1,0,True,False,False,True,False,True,False,False,1
42,2,0,0,0,0,3,0,1,1,True,False,True,False,False,False,False,False,0
0,1,0,0,0,0,1,0,1,0,True,False,False,False,False,False,False,False,0
16,2,0,0,0,0,4,0,1,0,False,True,True,False,False,True,False,False,0
197,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,1
0,1,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,0
336,2,0,0,0,0,7,0,1,0,True,False,False,True,False,True,False,False,0
